SMILES,CID,canonical_CID,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_pIC50,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,p_IC50,f_avg_IC50,f_avg_pIC50,relative_solubility_at_20_uM,relative_solubility_at_100_uM,trypsin_IC50,NMR_std_ratio,acrylamide,chloroacetamide,series,frag_id
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2ncc[nH]2)c1,RAL-THA-6b94ceba-1,RAL-THA-6b94ceba-1,,,4.004364805,99,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2ncn[nH]2)c1,RAL-THA-6b94ceba-2,RAL-THA-6b94ceba-2,,,4.091432692,81.01534918,,,4.431437435,37.03075481,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC(=O)NCc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1,RAL-THA-6b94ceba-5,RAL-THA-6b94ceba-5,,,4.255542912,55.52097552,,,4.383734211,41.33003652,,,,,,FALSE,FALSE,3-aminopyridine-like,x11801
CNC(=O)c1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1,RAL-THA-6b94ceba-7,RAL-THA-6b94ceba-7,,,4.357605532,43.89291944,,,4.28584225,51.77948784,,,,,,FALSE,FALSE,3-aminopyridine-like,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2ncc[nH]2)c1,RAL-THA-6b94ceba-9,RAL-THA-6b94ceba-9,,,4.004364805,99,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(CNS(C)(=O)=O)c1,RAL-THA-6b94ceba-12,RAL-THA-6b94ceba-12,,,4.491990341,32.21140428,,,4.780252866,16.58620903,,,,,,FALSE,FALSE,3-aminopyridine-like,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(S(N)(=O)=O)c1,RAL-THA-6b94ceba-13,RAL-THA-6b94ceba-13,,,4.882992023,13.09205971,,,4.835253032,14.61325517,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Cc1cccc(Cl)c1)Nc1cncc2c1CCCC2,EDJ-MED-a364e151-1,EDJ-MED-a364e151-1,,,5.734734025,1.84189969,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,x11431
Cn1cc(NC(=O)NCCc2ccc(Cl)cc2)c2ccccc2c1=O,MAT-POS-2492181e-1,MAT-POS-2492181e-1,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,,
CC(C)Cn1cc(NC(=O)NCCc2ccc(Cl)cc2)c2ccccc2c1=O,MAT-POS-2492181e-4,MAT-POS-2492181e-4,,,4.017969089,95.94689192,,,#NUM!,,,,,,,FALSE,FALSE,,
Cn1cc(NC(=O)NCCc2ccsc2)c2ccccc2c1=O,MAT-POS-2492181e-5,MAT-POS-2492181e-5,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,,
CC(C)Cn1cc(NC(=O)NCCCN2CCC(C)CC2)c2ccccc2c1=O,MAT-POS-2492181e-6,MAT-POS-2492181e-6,,,4.007693081,98.24419976,,,#NUM!,,,,,,,FALSE,FALSE,,
CCCCN(CCNC(=O)Nc1cn(C)c(=O)c2ccccc12)Cc1ccco1,MAT-POS-b5746674-34,MAT-POS-b5746674-34,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,,
Cn1cc(NC(=O)N2CCN(C(=O)c3ccco3)CC2)c2ccccc2c1=O,MAT-POS-b5746674-36,MAT-POS-b5746674-36,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,,
Cn1cc(NC(=O)N(Cc2ccco2)CC2CCCO2)c2ccccc2c1=O,MAT-POS-b5746674-37,MAT-POS-b5746674-37,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,,
CC(C)OCCCN(Cc1ccco1)C(=O)Nc1cn(C)c(=O)c2ccccc12,MAT-POS-b5746674-38,MAT-POS-b5746674-38,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,,x12350
CCc1ccccc1N(CC)C(=O)Nc1cn(C)c(=O)c2ccccc12,MAT-POS-b5746674-42,MAT-POS-b5746674-42,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,3-aminopyridine-like,
COC(=O)c1c(NCCCc2ccccc2)c2cc(F)ccc2[nH]c1=O,MAT-POS-b5746674-78,MAT-POS-b5746674-78,,,4.163983129,68.55148565,,,#NUM!,,,,,,,FALSE,FALSE,,
CCOC(=O)N1CCC(NC(=O)Nc2cn(C)c(=O)c3ccccc23)CC1,MAT-POS-b5746674-97,MAT-POS-b5746674-97,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,3-aminopyridine-like,
Cn1cc(NC(=O)NCCCN2CCc3ccccc3C2)c2ccccc2c1=O,MAT-POS-b5746674-98,MAT-POS-b5746674-98,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,,
CC(C)Cn1cc(NC(=O)NCCCN2CCCC2=O)c2ccccc2c1=O,MAT-POS-b5746674-100,MAT-POS-b5746674-100,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,,
CC(C)Cn1cc(NC(=O)N2CCC(c3ccccc3)C2)c2ccccc2c1=O,MAT-POS-b5746674-101,MAT-POS-b5746674-101,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,,
CCCCN(CCCNC(=O)Nc1cn(CC(C)C)c(=O)c2ccccc12)c1ccccc1,MAT-POS-b5746674-102,MAT-POS-b5746674-102,,,4.082543011,82.69076111,,,#NUM!,,,,,,,FALSE,FALSE,,
CC(C)Cn1cc(NC(=O)N2CCC(Cc3ccccc3)CC2)c2ccccc2c1=O,MAT-POS-b5746674-107,MAT-POS-b5746674-107,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,,
Cc1ccc(CN2CCC(CNC(=O)Nc3cn(CC(C)C)c(=O)c4ccccc34)C2)cc1,MAT-POS-b5746674-108,MAT-POS-b5746674-108,,,4.034634546,92.3348087,,,#NUM!,,,,,,,FALSE,FALSE,,
CC(C)Cn1cc(NC(=O)NCCN2CCOCC2)c2ccccc2c1=O,MAT-POS-b5746674-109,MAT-POS-b5746674-109,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,,
COc1cccc(C2=N/C(=C/c3sccc3C)C(=O)O2)c1,MAT-POS-ea426761-9,MAT-POS-ea426761-9,,,5.294891611,5.071172565,,,5.931783079,1.170083678,,,,,,FALSE,FALSE,,
COc1cccc(C(=O)Nc2n[nH]c(SCc3ccc(Cl)cc3)n2)c1,MAT-POS-ea426761-10,MAT-POS-ea426761-10,,,6.698580901,0.200179269,,,#NUM!,,,,,,,FALSE,FALSE,,
O=c1oc(Nc2ccccc2)nc2ccccc12,MAT-POS-ea426761-13,MAT-POS-ea426761-13,,,6.440293927,0.36283241,,,5.804283844,1.569336791,,,,,,FALSE,FALSE,,
O=C(Cc1ccsc1)N1CCN(c2cc(-c3cccs3)n[nH]2)CC1,MAT-POS-ea426761-45,MAT-POS-ea426761-45,,,4.106745803,78.20854338,,,#NUM!,,,,,,,FALSE,FALSE,,
CCCCc1nc(-c2nccn2CC(F)(F)F)c[nH]1,MAT-POS-ea426761-49,MAT-POS-ea426761-49,,,4.004364805,99,,,4.637290511,23.05204659,,,,,,FALSE,FALSE,,
CCCCc1nc(-c2nccn2CCc2ccccn2)c[nH]1,MAT-POS-ea426761-52,MAT-POS-ea426761-52,,,4.004364805,99,,,4.662674678,21.74329319,,,,,,FALSE,FALSE,,
CCCCc1nc(-c2nccn2Cc2ccoc2)c[nH]1,MAT-POS-ea426761-53,MAT-POS-ea426761-53,,,#NUM!,,,,4.843385813,14.34214759,,,,,,FALSE,FALSE,,
O=C(Cc1cccc(Cl)c1)Nc1nncc2ccccc12,EDJ-MED-50fe53e8-1,EDJ-MED-50fe53e8-1,,,#NUM!,,,,4.664514519,21.65137496,,,,,,FALSE,FALSE,3-aminopyridine-like,x11508
O=C(Cc1cccc(Cl)c1)Nc1cnnc2ccccc12,EDJ-MED-50fe53e8-2,EDJ-MED-50fe53e8-2,,,4.004364805,99,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Cc1cccc(Cl)c1)Nc1ncn2ccccc12,EDJ-MED-50fe53e8-3,EDJ-MED-50fe53e8-3,,,4.004364805,99,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,x11493
COc1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c2c1,EDJ-MED-00c1612e-1,EDJ-MED-00c1612e-1,,,6.259642155,0.549993865,,,6.046820203,0.897800405,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Cc1cccc(Cl)c1)Nc1cnccc1-c1ccccc1,ALP-POS-0c2c77e1-1,ALP-POS-0c2c77e1-1,,,4.599742169,25.13378126,,,4.388364448,40.89173636,,,,,,FALSE,FALSE,3-aminopyridine-like,x11507
O=C(Cc1cc(Cl)cc(OC2CC(=O)N2)c1)Nc1cncc2ccccc12,ALP-POS-3b848b35-2,ALP-POS-3b848b35-2,,,6.803391209,0.157256567,,,6.673440265,0.212109312,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,LON-WEI-2e27a2e5-1,LON-WEI-2e27a2e5-1,,,6.344316243,0.452567911,,,5.565651228,2.718621656,,,,,,FALSE,FALSE,Ugi,
CC(C)(C)c1ccc(N(C(=O)c2cccnc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,LON-WEI-2e27a2e5-2,LON-WEI-2e27a2e5-2,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,Ugi,
CNc1ccc(N(C(=O)Cn2nnc3ccccc32)c2cccc(Cl)c2)cc1,MAT-POS-06036648-5,MAT-POS-06036648-5,,,4.976349351,10.55967735,,,5.272665052,5.337463866,,,,,,FALSE,FALSE,3-aminopyridine-like,
COC(=O)C(c1ccccc1Cl)N1CCC(S)/C(=C/C(=O)O)C1,JOH-UNI-591f77bd-1,JOH-UNI-591f77bd-1,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,,
O=C(Nc1nncn1C1CC1)C1CCOc2ccccc21,EDJ-MED-0e996074-1,EDJ-MED-0e996074-1,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,3-aminopyridine-like,x11159
C=CC(=O)N(Cc1cccc(Cl)c1)C(C(=O)NCCc1cccc(F)c1)c1cnccc1C,MAT-POS-c0143b99-1,MAT-POS-c0143b99-1,,,4.004364805,99,,,4.002176919,99.5,,,,,,TRUE,FALSE,Ugi,
COc1ccc(Cl)cc1OCCNC(=O)c1cc(=O)[nH]c2ccccc12,ALP-POS-05819dc4-1,ALP-POS-05819dc4-1,,,6.160042367,0.691763483,,,4.002176919,99.5,,,,,,FALSE,FALSE,quinolones,
Cc1ccncc1OCCNC(=O)C(C)(C)c1cccc(Cl)c1,WIL-UNI-2e73223c-4,WIL-UNI-2e73223c-4,,,4.004364805,99,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Cc1ccncc1NC(=O)C(C(=O)c1cc(=O)[nH]c2ccccc12)c1cccc(Cl)c1,ALP-POS-ddb41b15-1,ALP-POS-ddb41b15-1,,,4.640688022,22.87241265,,,4.80134324,15.7999881,,,,,,FALSE,FALSE,3-aminopyridine-like,
CN(C)c1cncc(CN(C(=O)c2cc(=O)[nH]c3ccccc23)c2cccc(Cl)c2)c1,ALP-POS-ddb41b15-3,ALP-POS-ddb41b15-3,,,4.004364805,99,,,4.238728064,57.71277226,,,,,,FALSE,FALSE,quinolones,
COc1cccc(CCN(C(=O)c2cc(=O)[nH]c3ccccc23)c2cccc(Cl)c2)c1,ALP-POS-ddb41b15-4,ALP-POS-ddb41b15-4,,,4.004364805,99,,,5.390070188,4.073144448,,,,,,FALSE,FALSE,quinolones,
Cn1c(C(NC(=O)Cc2cc3ccccc3[nH]2)c2cccc(Cl)c2)nc2ccccc21,ALP-POS-ddb41b15-8,ALP-POS-ddb41b15-8,,,4.503635472,31.35916776,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
COc1cccc(C(NC(=O)Cc2cccc(Cl)c2)c2nc3ccccc3[nH]2)c1,ALP-POS-ddb41b15-9,ALP-POS-ddb41b15-9,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
O=C1CC(NC(=O)Cc2cccc(Cl)c2)C(=O)N1,MIC-UNK-fc94cdb5-1,MIC-UNK-fc94cdb5-1,,,4.004364805,99,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
O=C(Cc1cccc(Cl)c1)NC1CCCNC1=O,MIC-UNK-4c7b8ba7-1,MIC-UNK-4c7b8ba7-1,,,4.004364805,99,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
O=C1CC(NC(=O)Cc2cccc(Cl)c2)CN1,MIC-UNK-42806bd5-2,MIC-UNK-42806bd5-2,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C1CC(NC(=O)C2CCOc3ccc(Cl)cc32)CN1,MIC-UNK-42806bd5-3,MIC-UNK-42806bd5-3,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
Cc1cccc(COC(=O)c2cccc3c2NC(=O)C3=O)c1,LOR-NOR-30067bb9-2,LOR-NOR-30067bb9-2,,,4.762265102,17.28760769,,,#NUM!,,,,,,,FALSE,FALSE,Isatins,
Cc1ccc(OCCN2C(=O)C(=O)c3cccc(Cl)c32)cc1,LOR-NOR-30067bb9-5,LOR-NOR-30067bb9-5,,,5.668309158,2.14630206,,,#NUM!,,,,,,,FALSE,FALSE,Isatins,
CCOc1ccccc1CN1C(=O)C(=O)c2cc(Br)ccc21,LOR-NOR-30067bb9-6,LOR-NOR-30067bb9-6,,,4.906308541,12.40770499,,,#NUM!,,,,,,,FALSE,FALSE,Isatins,
COc1ccc(CN2C(=O)C(=O)c3cc(Br)cc(C)c32)cc1OC,LOR-NOR-30067bb9-7,LOR-NOR-30067bb9-7,,,5.909884192,1.230596874,,,#NUM!,,,,,,,FALSE,FALSE,Isatins,
Cc1cccc(NC(=O)CN2C(=O)C(=O)c3ccccc32)c1,LOR-NOR-30067bb9-8,LOR-NOR-30067bb9-8,,,4.373010165,42.36330509,,,#NUM!,,,,,,,FALSE,FALSE,Ugi,
N#Cc1ccc(CN2C(=O)C(=O)c3cccc(Br)c32)c(F)c1,LOR-NOR-30067bb9-10,LOR-NOR-30067bb9-10,,,4.844953008,14.29048578,,,#NUM!,,,,,,,FALSE,FALSE,Isatins,
N#Cc1cccc(CN2C(=O)C(=O)c3cccc(Br)c32)c1,LOR-NOR-30067bb9-11,LOR-NOR-30067bb9-11,,,7.76921606,0.017013119,,,#NUM!,,,,,,,FALSE,FALSE,Isatins,
O=C1Nc2ccc(OCCF)cc2C1=O,LOR-NOR-30067bb9-13,LOR-NOR-30067bb9-13,,,4.344502517,45.23738403,,,#NUM!,,,,,,,FALSE,FALSE,Isatins,
COC(=O)c1cc(Br)cc2c1NC(=O)C2=O,LOR-NOR-30067bb9-15,LOR-NOR-30067bb9-15,,,4.37332697,42.33241355,,,#NUM!,,,,,,,FALSE,FALSE,Isatins,
O=C1C(=O)N(Cc2ncon2)c2ccc(Br)cc21,LOR-NOR-30067bb9-18,LOR-NOR-30067bb9-18,,,5.420846323,3.794492312,,,#NUM!,,,,,,,FALSE,FALSE,Isatins,
O=C1CC(Oc2cc(Cl)cc(CC(=O)Nn3cnc4ccccc4c3=O)c2)N1,JAN-GHE-74b8b0cb-1,JAN-GHE-74b8b0cb-1,,,4.004364805,99,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C1CC(Oc2cc(Cl)cc(CC(=O)Nn3cnc4ccccc43)c2)N1,MAT-POS-c478e61b-1,MAT-POS-c478e61b-1,,,4.004364805,99,,,4.085558917,82.11851419,,,,,,FALSE,FALSE,3-aminopyridine-like,
COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1,MAT-POS-c9973a83-1,MAT-POS-c9973a83-1,,,4.360485576,43.60280449,,,4.434361323,36.78228263,,,,,,FALSE,FALSE,3-aminopyridine-like,x11271
O=C(COc1ccccc1F)Nc1ncnc2[nH]cnc12,COM-UCB-8c7d23dc-1,COM-UCB-8c7d23dc-1,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,,
O=C1C(Nc2ncnc3[nH]cnc23)CCN1Cc1ccccc1,COM-UCB-8c7d23dc-6,COM-UCB-8c7d23dc-6,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,,
Cn1c(-c2ccc(NC(=O)C3CCCCC(=O)N3)cc2)nc2ccccc21,COM-UCB-8c7d23dc-7,COM-UCB-8c7d23dc-7,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,Ugi,
Cc1[nH]c2ncnc(NC(=O)c3cc4ccccc4c(=O)o3)c2c1C,COM-UCB-8c7d23dc-12,COM-UCB-8c7d23dc-12,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,,
O=C1CCCCC(C(=O)Nc2ccc(-c3nc[nH]n3)cc2F)N1,COM-UCB-8c7d23dc-13,COM-UCB-8c7d23dc-13,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,Ugi,
O=C(Nc1c[nH]nc1-c1ccccn1)c1cccc2nccn12,COM-UCB-8c7d23dc-15,COM-UCB-8c7d23dc-15,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,,
Cc1[nH]c2ncnc(NC(=O)C3CCN(c4ccc(Cl)cn4)CC3)c2c1C,COM-UCB-8c7d23dc-16,COM-UCB-8c7d23dc-16,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,,
COc1c(Cl)cccc1OCCNC(=O)c1cc(=O)[nH]c2ccccc12,ALP-POS-3fc1724e-1,ALP-POS-3fc1724e-1,,,4.781371788,16.5435311,,,5.194593617,6.388610082,,,,,,FALSE,FALSE,quinolones,
Cc1noc(C)c1S(=O)(=O)N1CCN(C(=O)CCl)CC1,MAR-TRE-6a44bbf2-24,MAR-TRE-6a44bbf2-24,,,#NUM!,,,,5.391167912,4.062862158,,,,,,FALSE,TRUE,piperazine-chloroacetamide,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(C2COC2)c1,WIL-MOD-03b86a88-2,WIL-MOD-03b86a88-2,,,4.244862264,56.90333708,,,4.719173979,19.09088324,,,,,,FALSE,FALSE,3-aminopyridine-like,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2COC2)c1,WIL-MOD-03b86a88-4,WIL-MOD-03b86a88-4,,,4.815828889,15.28168034,,,4.797147908,15.95335731,,,,,,FALSE,FALSE,3-aminopyridine-like,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NS(C)(=O)=O)c1,WIL-MOD-03b86a88-5,WIL-MOD-03b86a88-5,,,#NUM!,,,,4.661600048,21.79716198,,,,,,FALSE,FALSE,3-aminopyridine-like,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NS(N)(=O)=O)c1,WIL-MOD-03b86a88-6,WIL-MOD-03b86a88-6,,,4.839477205,14.4718081,,,4.948593106,11.2565912,,,,,,FALSE,FALSE,3-aminopyridine-like,x11743
O=C(Nc1nncn1C1CC1)[C@@H]1CCOc2ccc(Cl)cc21,JAG-UCB-119787ef-1,JAG-UCB-119787ef-1,,,4.004364805,99,,,#NUM!,,,,,99,,FALSE,FALSE,3-aminopyridine-like,x10898
O=C(Nc1nncn1C1CC1)[C@H]1CCOc2ccc(Cl)cc21,MAT-POS-968e8d9c-1,MAT-POS-968e8d9c-1,,,4.004364805,99,,,#NUM!,,,,,99,,FALSE,FALSE,3-aminopyridine-like,x10906
O=C(Nc1nncn1C1CC1)C1CCOc2c(F)cccc21,BRU-THA-a358fbdd-7,BRU-THA-a358fbdd-7,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Nc1cc(=O)[nH]c2ccccc12)C1CCOc2ccc(Cl)cc21,JAG-UCB-c61058a9-45,JAG-UCB-c61058a9-45,,,4.318594272,48.01818367,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
CN(C)S(=O)(=O)c1cccc(C(=O)Nc2c(-c3ccccc3)nc3sccn23)c1,TAT-ENA-80bfd3e5-1,TAT-ENA-80bfd3e5-1,,,4.004364805,99,,,6.011075344,0.974820505,,,,,,FALSE,FALSE,,
Cc1c(C(=O)CCl)c2ccccn2c1C(=O)c1ccc(F)cc1,TAT-ENA-80bfd3e5-4,TAT-ENA-80bfd3e5-4,,,6.150894663,0.706488891,,,6.143194799,0.719126348,,,,,,FALSE,FALSE,,x11590
CSC1=C(C#N)C2(CCCCC2)C(C#N)=C(NC(=O)CCl)N1,TAT-ENA-80bfd3e5-7,TAT-ENA-80bfd3e5-7,,,5.817438617,1.522514308,,,5.904574069,1.245735758,,,,,,FALSE,TRUE,,x11579
Cc1cc(C(=O)CCl)c(C)n1CC1COc2ccccc2O1,TAT-ENA-80bfd3e5-32,TAT-ENA-80bfd3e5-32,,,5.381637758,4.15300297,,,5.550062806,2.817975374,,,,,,FALSE,FALSE,,
CCN(c1ccccc1)S(=O)(=O)c1ccc(OC)c(NC(=O)CCl)c1,TAT-ENA-80bfd3e5-36,TAT-ENA-80bfd3e5-36,,,5.157603642,6.956589193,,,5.490959012,3.228798837,,,,,,FALSE,TRUE,,
Cc1cc(C(=O)CCl)c(C)n1NC(=O)c1n[nH]c(=O)c2ccccc12,TAT-ENA-80bfd3e5-37,TAT-ENA-80bfd3e5-37,,,#NUM!,,,,5.218014739,6.053203309,,,,,,FALSE,FALSE,,x11587
CN(CC(=O)Nc1ccccc1Br)C(=O)CCl,TAT-ENA-80bfd3e5-42,TAT-ENA-80bfd3e5-42,,,#NUM!,,,,5.228882062,5.903613781,,,,,,FALSE,TRUE,Ugi,
CS(=O)(=O)Nc1cccc(C2=NN(C(=O)CCl)C(c3ccccc3)C2)c1,TAT-ENA-80bfd3e5-45,TAT-ENA-80bfd3e5-45,,,#NUM!,,,,5.234282338,5.830659263,,,,,,FALSE,TRUE,,
Cc1ccncc1NC(=O)C1CCOc2ccc(Cl)cc21,BRU-CON-c4e3408a-1,BRU-CON-c4e3408a-1,,,#NUM!,,,,5.108826953,7.783466251,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Nc1cnccc1CO)C1CCOc2ccc(Cl)cc21,LON-WEI-0a73fcb8-7,LON-WEI-0a73fcb8-7,,,4.178153793,66.35080663,,,4.864168359,13.67198713,,,,99,,FALSE,FALSE,3-aminopyridine-like,x10942
O=C(Nc1nncn1C1CC1)C1CCS(=O)(=O)c2ccccc21,NAU-LAT-8502cac5-8,NAU-LAT-8502cac5-8,,,4.571156747,26.84375419,,,4.162025541,68.86117975,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Cc1cccc(Cl)c1)Nc1cncc2ccccc12,ADA-UCB-6c2cb422-1,ADA-UCB-6c2cb422-1,,,5.976040695,1.056718486,,,6.137745534,0.728206358,,,,99,,FALSE,FALSE,3-aminopyridine-like,x10959
Cc1ccncc1CC(=O)Nc1cccc2c1CNCC2,ADA-UCB-6c2cb422-3,ADA-UCB-6c2cb422-3,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,3-aminopyridine-like,x11354
COc1ccc(Cl)cc1N1C(=O)CN(Cc2cc(=O)[nH]c3ccccc23)C1=O,JAG-UCB-c37fbdcd-2,JAG-UCB-c37fbdcd-2,,,4.004364805,99,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
O=C(Cc1cncc2ccccc12)Nc1cc(Cl)cc(OC2CCC(=O)N2)c1,ERI-UCB-ce40166b-6,ERI-UCB-ce40166b-6,,,4.7129967,19.36436676,,,4.415965256,38.37379441,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C1CC(Oc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)N1,ERI-UCB-ce40166b-17,ERI-UCB-ce40166b-17,,,5.928067789,1.180136413,,,5.957057313,1.103932926,,,,,,FALSE,FALSE,quinolones,N0029
Cc1ccncc1NC(=O)Cc1ccc2[nH]ncc2c1,VLA-UCB-00f2c2b3-2,VLA-UCB-00f2c2b3-2,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Cc1cccc(Cl)c1)Nc1cccc2[nH]ncc12,VLA-UCB-00f2c2b3-7,VLA-UCB-00f2c2b3-7,,,4.627034448,23.60291007,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,x11424
Cc1ccncc1N(CC#N)C(=O)Cc1cccc(Cl)c1,PET-UNK-bbe8d7ff-2,PET-UNK-bbe8d7ff-2,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
CS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2ccccc2Cc2ccccc2)n1,LON-WEI-ff7b210a-4,LON-WEI-ff7b210a-4,,,6.082998265,0.826041249,,,6.297154329,0.504481995,,,,,,FALSE,FALSE,,
CCOC(=O)c1nc(S(C)(=O)=O)ncc1Cl,LON-WEI-ff7b210a-5,LON-WEI-ff7b210a-5,,,5.983350114,1.039082155,,,5.795613072,1.600983766,,,,99,,FALSE,FALSE,,
CCn1c(CSc2nc(C)c(C)n2CC2CCCO2)nc2cc(S(=O)(=O)N(C)C)ccc21,LON-WEI-ff7b210a-10,LON-WEI-ff7b210a-10,,,4.004364805,99,,,#NUM!,,,,,,,FALSE,FALSE,,
CN(C)c1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,ALP-POS-d2866bdf-1,ALP-POS-d2866bdf-1,,,5.270120226,5.368831502,,,5.746244194,1.793724774,,,,99,,FALSE,FALSE,3-aminopyridine-like,x10876
O=C(Cc1cccc(Cl)c1)Nc1cn[nH]c1,MIC-UNK-66895286-1,MIC-UNK-66895286-1,,,4.004364805,99,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,x11532
Cc1[nH]ncc1CC(=O)Nc1cccc(Cl)c1,MIC-UNK-66895286-3,MIC-UNK-66895286-3,,,4.004364805,99,,,4.262756523,54.6063913,,,,,,FALSE,FALSE,3-aminopyridine-like,x11540
CCCc1cc2c(cc1S(=O)(=O)N1CCN(c3ccccc3)CC1)OCO2,ROD-LAS-d5538ff9-8,ROD-LAS-d5538ff9-8,,,4.796710628,15.96942841,,,#NUM!,,,,,,,FALSE,FALSE,,
Cc1cc2c(N)nc(=O)n(CC(=O)Nc3cccc(Cl)c3)c2s1,JAG-UCB-77729364-1,JAG-UCB-77729364-1,,,4.004364805,99,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,LON-WEI-babf2c61-1,LON-WEI-babf2c61-1,,,5.675141431,2.112800879,,,4.94006685,11.47976902,,,,99,,TRUE,FALSE,Ugi,
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,LON-WEI-babf2c61-2,LON-WEI-babf2c61-2,,,4.004364805,99,,,4.93486661,11.61805399,,,,99,,TRUE,FALSE,Ugi,
